company,open,High,Low,close,change,Trades,Volume,Date
SKYAVN,4.45,--,--,4.45,,0,--,2021-11-03
SKYAVN,4.45,--,--,4.45,,0,--,2021-11-04
SKYAVN,4.45,--,--,4.45,,0,--,2021-11-05
SKYAVN,4.45,--,--,4.45,,0,--,2021-11-08
SKYAVN,4.45,--,--,4.45,,0,--,2021-11-09
SKYAVN,4.45,--,--,4.45,,0,--,2021-11-10
SKYAVN,4.45,--,--,4.45,,0,--,2021-11-11
SKYAVN,4.45,--,--,4.45,,0,--,2021-11-12
SKYAVN,4.45,--,--,4.45,,1,460,2021-11-15
SKYAVN,4.45,--,--,4.45,,0,--,2021-11-16
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-09-30
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-04
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-06
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-08
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-11
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-12
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-13
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-14
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-18
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-20
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-21
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-22
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-25
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-26
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-27
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-28
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-10-29
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-11-01
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-11-02
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-11-03
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-11-04
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-11-05
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-11-08
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-11-09
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-11-10
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-11-11
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-11-12
SMURFIT [MRF],0.2,--,--,0.2,,0,--,2021-11-15
SMURFIT [MRF],0.2,--,--,0.20,,0,--,2021-11-16
SOVRENINS,0.22,0.24,0.22,0.24,0.02,14,"1,997,720",2021-09-30
SOVRENINS,0.24,0.25,0.25,0.25,0.01,15,"2,231,568",2021-10-04
SOVRENINS,0.24,0.23,0.22,0.23,-0.01,18,"4,329,322",2021-10-06
SOVRENINS,0.22,0.24,0.22,0.24,0.02,21,"11,239,350",2021-10-08
SOVRENINS,0.24,0.23,0.22,0.22,-0.02,8,"865,803",2021-10-11
SOVRENINS,0.22,0.24,0.23,0.24,0.02,13,"1,130,398",2021-10-12
SOVRENINS,0.24,0.23,0.22,0.23,-0.01,17,"3,599,154",2021-10-13
SOVRENINS,0.23,0.23,0.23,0.23,0.0,4,"204,500",2021-10-14
SOVRENINS,0.24,0.24,0.22,0.24,0.0,12,"3,032,167",2021-10-18
SOVRENINS,0.24,0.24,0.24,0.24,0.0,4,"2,285,618",2021-10-20
SOVRENINS,0.24,0.24,0.23,0.24,0.0,6,"664,630",2021-10-21
SOVRENINS,0.24,--,--,0.24,,6,"63,037",2021-10-22
SOVRENINS,0.24,0.24,0.23,0.24,0.0,10,"1,530,020",2021-10-25
SOVRENINS,0.24,0.23,0.23,0.23,-0.01,3,"650,000",2021-10-26
SOVRENINS,0.23,0.24,0.24,0.24,0.01,6,"356,290",2021-10-27
SOVRENINS,0.24,--,--,0.24,,0,--,2021-10-28
SOVRENINS,0.24,0.22,0.22,0.22,-0.02,6,"541,215",2021-10-29
SOVRENINS,0.22,0.24,0.22,0.24,0.02,15,"8,169,350",2021-11-01
SOVRENINS,0.24,0.24,0.22,0.24,0.0,18,"11,663,605",2021-11-02
SOVRENINS,0.24,0.22,0.22,0.22,-0.02,3,"3,362,355",2021-11-03
SOVRENINS,0.22,0.22,0.22,0.22,0.0,5,"2,010,000",2021-11-04
SOVRENINS,0.22,0.23,0.22,0.23,0.01,9,"3,897,020",2021-11-05
SOVRENINS,0.23,0.22,0.22,0.22,-0.01,6,"1,788,200",2021-11-08
SOVRENINS,0.22,0.22,0.22,0.22,0.0,8,"1,025,410",2021-11-09
SOVRENINS,0.22,0.22,0.22,0.22,0.0,8,"820,333",2021-11-10
SOVRENINS,0.22,0.22,0.22,0.22,0.0,15,"2,409,100",2021-11-11
SOVRENINS,0.22,0.22,0.22,0.22,0.0,6,"2,015,000",2021-11-12
SOVRENINS,0.22,--,--,0.22,,0,--,2021-11-15
SOVRENINS,0.22,0.22,0.22,0.22,0,4,"2,045,229",2021-11-16
STACO [MRF],0.48,--,--,0.48,,0,--,2021-09-30
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-04
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-06
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-08
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-11
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-12
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-13
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-14
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-18
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-20
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-21
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-22
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-25
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-26
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-27
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-28
STACO [MRF],0.48,--,--,0.48,,0,--,2021-10-29
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-01
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-02
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-03
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-04
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-05
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-08
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-09
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-10
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-11
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-12
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-15
STACO [MRF],0.48,--,--,0.48,,0,--,2021-11-16
STANBIC,39.0,39.00,39.00,39.0,0.0,41,"2,610,119",2021-09-30
STANBIC,39.0,39.65,39.00,39.0,0.0,44,"5,475,089",2021-10-04
STANBIC,39.0,--,--,39.0,,42,"271,212",2021-10-06
STANBIC,39.0,--,--,39.0,,23,"23,938",2021-10-08
STANBIC,39.0,38.05,38.00,38.0,-1.0,68,"1,219,039",2021-10-11
STANBIC,38.0,38.30,38.10,38.3,0.3,51,"860,821",2021-10-12
STANBIC,38.3,--,--,38.3,,63,"669,610",2021-10-13
STANBIC,38.3,39.00,38.95,39.0,0.7,72,"1,222,991",2021-10-14
STANBIC,39.0,39.50,39.50,39.5,0.5,43,"371,261",2021-10-18
STANBIC,39.5,39.50,39.50,39.5,0.0,60,"1,108,501",2021-10-20
STANBIC,39.5,--,--,39.5,,69,"389,901",2021-10-21
STANBIC,39.5,41.00,39.90,41.0,1.5,40,"764,254",2021-10-22
STANBIC,41.0,39.00,39.00,39.0,-2.0,49,"401,661",2021-10-25
STANBIC,39.0,39.00,39.00,39.0,0.0,68,"1,046,455",2021-10-26
STANBIC,39.0,--,--,39.0,,24,"91,051",2021-10-27
STANBIC,39.0,--,--,39.0,,37,"324,525",2021-10-28
STANBIC,39.0,--,--,39.0,,29,"197,375",2021-10-29
STANBIC,39.0,39.05,39.00,39.05,0.05,67,"5,696,922",2021-11-01
STANBIC,39.05,39.00,39.00,39.0,-0.05,79,"3,031,147",2021-11-02
STANBIC,39.0,39.00,39.00,39.0,0.0,49,"504,748",2021-11-03
STANBIC,39.0,--,--,39.0,,32,"344,033",2021-11-04
STANBIC,39.0,39.00,39.00,39.0,0.0,98,"13,612,063",2021-11-05
STANBIC,39.0,39.00,39.00,39.0,0.0,47,"10,056,660",2021-11-08
STANBIC,39.0,--,--,39.0,,28,"310,523",2021-11-09
STANBIC,39.0,39.00,39.00,39.0,0.0,58,"6,017,915",2021-11-10
STANBIC,39.0,39.00,39.00,39.0,0.0,32,"1,549,306",2021-11-11
STANBIC,39.0,39.00,39.00,39.0,0.0,25,"19,517,477",2021-11-12
STANBIC,39.0,39.00,39.00,39.0,0.0,42,"387,031",2021-11-15
STANBIC,39,39.00,39.00,39.00,0,39,"271,789",2021-11-16
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-09-30
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-04
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-06
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-08
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-11
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-12
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-13
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-14
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-18
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-20
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-21
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-22
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-25
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-26
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-27
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-28
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-10-29
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-11-01
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-11-02
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-11-03
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-11-04
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-11-05
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-11-08
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-11-09
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-11-10
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-11-11
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-11-12
STDINSURE [MRF],0.2,--,--,0.2,,0,--,2021-11-15
STDINSURE [MRF],0.2,--,--,0.20,,0,--,2021-11-16
STERLNBANK,1.47,1.47,1.45,1.47,0.0,31,"3,111,221",2021-09-30
STERLNBANK,1.47,1.47,1.45,1.46,-0.01,40,"1,351,152",2021-10-04
STERLNBANK,1.5,1.53,1.48,1.48,-0.02,45,"1,790,987",2021-10-06
STERLNBANK,1.46,1.53,1.46,1.53,0.07,41,"3,098,940",2021-10-08
STERLNBANK,1.53,1.50,1.49,1.49,-0.04,35,"873,694",2021-10-11
STERLNBANK,1.49,1.52,1.45,1.46,-0.03,41,"2,672,039",2021-10-12
STERLNBANK,1.46,1.53,1.50,1.53,0.07,37,"2,188,710",2021-10-13
STERLNBANK,1.53,1.57,1.50,1.57,0.04,52,"3,963,216",2021-10-14
STERLNBANK,1.52,1.55,1.55,1.55,0.03,40,"464,628",2021-10-18
STERLNBANK,1.55,1.54,1.53,1.53,-0.02,28,"675,905",2021-10-20
STERLNBANK,1.53,1.53,1.52,1.52,-0.01,43,"3,174,535",2021-10-21
STERLNBANK,1.52,1.53,1.53,1.53,0.01,28,"1,487,128",2021-10-22
STERLNBANK,1.53,1.51,1.40,1.5,-0.03,93,"20,495,711",2021-10-25
STERLNBANK,1.5,1.52,1.49,1.52,0.02,44,"2,325,092",2021-10-26
STERLNBANK,1.52,1.51,1.44,1.51,-0.01,47,"3,080,547",2021-10-27
STERLNBANK,1.51,1.52,1.50,1.5,-0.01,47,"1,629,052",2021-10-28
STERLNBANK,1.5,1.55,1.44,1.49,-0.01,68,"12,948,579",2021-10-29
STERLNBANK,1.49,1.51,1.46,1.5,0.01,74,"4,627,392",2021-11-01
STERLNBANK,1.5,1.51,1.46,1.46,-0.04,49,"1,874,105",2021-11-02
STERLNBANK,1.46,1.57,1.45,1.56,0.1,82,"18,481,864",2021-11-03
STERLNBANK,1.56,1.50,1.50,1.5,-0.06,24,"962,914",2021-11-04
STERLNBANK,1.5,1.55,1.50,1.55,0.05,53,"83,563,416",2021-11-05
STERLNBANK,1.55,1.50,1.47,1.5,-0.05,67,"81,231,660",2021-11-08
STERLNBANK,1.5,1.55,1.47,1.55,0.05,53,"83,312,950",2021-11-09
STERLNBANK,1.55,1.55,1.50,1.55,0.0,45,"8,261,633",2021-11-10
STERLNBANK,1.55,1.51,1.50,1.5,-0.05,41,"8,296,307",2021-11-11
STERLNBANK,1.5,1.53,1.50,1.5,0.0,39,"2,306,963",2021-11-12
STERLNBANK,1.5,1.53,1.50,1.5,0.0,37,"2,172,565",2021-11-15
STERLNBANK,1.5,1.52,1.50,1.51,0.01,27,"32,480,228",2021-11-16
STUDPRESS,1.78,--,--,1.78,,0,--,2021-09-30
STUDPRESS,1.78,--,--,1.78,,0,--,2021-10-04
STUDPRESS,1.78,--,--,1.78,,0,--,2021-10-06
STUDPRESS,1.78,--,--,1.78,,1,"2,000",2021-10-08
STUDPRESS,1.78,--,--,1.78,,0,--,2021-10-11
STUDPRESS,1.78,--,--,1.78,,1,100,2021-10-12
STUDPRESS,1.78,--,--,1.78,,0,--,2021-10-13
STUDPRESS,1.78,--,--,1.78,,0,--,2021-10-14
STUDPRESS,1.78,--,--,1.78,,0,--,2021-10-18
STUDPRESS,1.78,--,--,1.78,,0,--,2021-10-20
STUDPRESS,1.78,--,--,1.78,,0,--,2021-10-21
STUDPRESS,1.78,--,--,1.78,,1,50,2021-10-22
STUDPRESS,1.78,--,--,1.78,,1,"5,000",2021-10-25
STUDPRESS,1.78,--,--,1.78,,1,"1,333",2021-10-26
STUDPRESS,1.78,--,--,1.78,,0,--,2021-10-27
STUDPRESS,1.78,--,--,1.78,,0,--,2021-10-28
STUDPRESS,1.78,--,--,1.78,,0,--,2021-10-29
STUDPRESS,1.78,--,--,1.78,,0,--,2021-11-01
STUDPRESS,1.78,--,--,1.78,,0,--,2021-11-02
STUDPRESS,1.78,--,--,1.78,,0,--,2021-11-03
STUDPRESS,1.78,--,--,1.78,,0,--,2021-11-04
STUDPRESS,1.78,--,--,1.78,,0,--,2021-11-05
STUDPRESS,1.78,--,--,1.78,,0,--,2021-11-08
STUDPRESS,1.78,--,--,1.78,,0,--,2021-11-09
STUDPRESS,1.78,--,--,1.78,,0,--,2021-11-10
STUDPRESS,1.78,--,--,1.78,,1,512,2021-11-11
STUDPRESS,1.78,--,--,1.78,,1,769,2021-11-12
STUDPRESS,1.78,--,--,1.78,,0,--,2021-11-15
STUDPRESS,1.78,--,--,1.78,,3,"1,063",2021-11-16
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-09-30
SUNUASSUR,0.45,--,--,0.45,,3,"50,001",2021-10-04
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-10-06
SUNUASSUR,0.45,--,--,0.45,,1,"2,000",2021-10-08
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-10-11
SUNUASSUR,0.45,--,--,0.45,,1,20,2021-10-12
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-10-13
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-10-14
SUNUASSUR,0.45,--,--,0.45,,1,"25,000",2021-10-18
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-10-20
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-10-21
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-10-22
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-10-25
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-10-26
SUNUASSUR,0.45,--,--,0.45,,1,"4,182",2021-10-27
SUNUASSUR,0.45,--,--,0.45,,2,"11,151",2021-10-28
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-10-29
SUNUASSUR,0.45,--,--,0.45,,2,"52,000",2021-11-01
SUNUASSUR,0.45,--,--,0.45,,5,"52,163",2021-11-02
SUNUASSUR,0.45,--,--,0.45,,6,26,2021-11-03
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-11-04
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-11-05
SUNUASSUR,0.45,--,--,0.45,,1,100,2021-11-08
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-11-09
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-11-10
SUNUASSUR,0.45,--,--,0.45,,1,"8,000",2021-11-11
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-11-12
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-11-15
SUNUASSUR,0.45,--,--,0.45,,0,--,2021-11-16
TANTALIZER,0.2,--,--,0.2,,1,"5,000",2021-09-30
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-04
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-06
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-08
TANTALIZER,0.2,--,--,0.2,,1,"1,000",2021-10-11
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-12
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-13
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-14
TANTALIZER,0.2,--,--,0.2,,1,100,2021-10-18
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-20
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-21
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-22
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-25
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-26
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-27
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-28
TANTALIZER,0.2,--,--,0.2,,0,--,2021-10-29
TANTALIZER,0.2,--,--,0.2,,0,--,2021-11-01
TANTALIZER,0.2,--,--,0.2,,0,--,2021-11-02
TANTALIZER,0.2,--,--,0.2,,0,--,2021-11-03
TANTALIZER,0.2,--,--,0.2,,0,--,2021-11-04
TANTALIZER,0.2,--,--,0.2,,0,--,2021-11-05
TANTALIZER,0.2,--,--,0.2,,1,100,2021-11-08
TANTALIZER,0.2,--,--,0.2,,0,--,2021-11-09
TANTALIZER,0.2,--,--,0.2,,0,--,2021-11-10
TANTALIZER,0.2,--,--,0.2,,0,--,2021-11-11
TANTALIZER,0.2,--,--,0.2,,0,--,2021-11-12
TANTALIZER,0.2,--,--,0.2,,0,--,2021-11-15
TANTALIZER,0.2,--,--,0.20,,0,--,2021-11-16
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-09-30
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-04
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-06
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-08
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-11
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-12
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-13
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-14
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-18
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-20
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-21
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-22
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-25
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-26
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-27
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-28
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-10-29
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-01
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-02
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-03
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-04
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-05
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-08
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-09
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-10
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-11
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-12
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-15
THOMASWY [MRS],0.35,--,--,0.35,,0,--,2021-11-16
TIP,0.47,--,--,0.47,,0,--,2021-09-30
TIP,0.47,--,--,0.47,,0,--,2021-10-04
TIP,0.47,--,--,0.47,,0,--,2021-10-06
TIP,0.47,--,--,0.47,,0,--,2021-10-08
TIP,0.47,--,--,0.47,,0,--,2021-10-11
TIP,0.47,--,--,0.47,,0,--,2021-10-12
TIP,0.47,--,--,0.47,,0,--,2021-10-13
TIP,0.47,--,--,0.47,,0,--,2021-10-14
TIP,0.47,--,--,0.47,,0,--,2021-10-18
TIP,0.47,--,--,0.47,,0,--,2021-10-20
TIP,0.47,0.43,0.43,0.43,-0.04,2,"600,000",2021-10-21
TIP,0.43,--,--,0.43,,0,--,2021-10-22
TIP,0.43,--,--,0.43,,0,--,2021-10-25
TIP,0.43,--,--,0.43,,2,"150,000",2021-10-26
TIP,0.43,--,--,0.43,,4,"203,988",2021-10-27
TIP,0.43,--,--,0.43,,0,--,2021-10-28
TIP,0.43,--,--,0.43,,0,--,2021-10-29
TIP,0.43,0.41,0.41,0.41,-0.02,2,"151,930",2021-11-01
TIP,0.41,--,--,0.41,,0,--,2021-11-02
TIP,0.41,--,--,0.41,,0,--,2021-11-03
TIP,0.41,--,--,0.41,,0,--,2021-11-04
TIP,0.41,--,--,0.41,,0,--,2021-11-05
TIP,0.41,--,--,0.41,,0,--,2021-11-08
TIP,0.41,--,--,0.41,,0,--,2021-11-09
TIP,0.41,--,--,0.41,,0,--,2021-11-10
TIP,0.41,--,--,0.41,,0,--,2021-11-11
TIP,0.41,--,--,0.41,,0,--,2021-11-12
TIP,0.41,--,--,0.41,,0,--,2021-11-15
TIP,0.41,--,--,0.41,,0,--,2021-11-16
TOTAL,192.0,--,--,192.0,,42,"85,063",2021-09-30
TOTAL,192.0,--,--,192.0,,21,"18,530",2021-10-04
TOTAL,192.0,--,--,192.0,,31,"187,845",2021-10-06
TOTAL,192.0,--,--,192.0,,45,"30,239",2021-10-08
TOTAL,192.0,--,--,192.0,,47,"150,110",2021-10-11
TOTAL,192.0,--,--,192.0,,43,"103,103",2021-10-12
TOTAL,192.0,--,--,192.0,,31,"55,584",2021-10-13
TOTAL,192.0,--,--,192.0,,11,"4,671",2021-10-14
TOTAL,193.0,--,--,193.0,,65,"410,812",2021-10-18
TOTAL,193.0,--,--,193.0,,33,"82,409",2021-10-20
TOTAL,193.0,--,--,193.0,,28,"30,191",2021-10-21
TOTAL,193.0,204.90,204.90,204.9,11.9,29,"265,778",2021-10-22
TOTAL,204.9,207.80,207.60,207.6,2.7,70,"1,222,409",2021-10-25
TOTAL,207.6,--,--,207.6,,45,"379,747",2021-10-26
TOTAL,207.6,220.00,220.00,220.0,12.4,36,"136,174",2021-10-27
TOTAL,220.0,--,--,220.0,,36,"20,750",2021-10-28
TOTAL,220.0,240.80,240.80,240.8,20.8,80,"167,548",2021-10-29
TOTAL,240.8,--,--,240.8,,54,"38,512",2021-11-01
TOTAL,240.8,--,--,240.8,,74,"74,152",2021-11-02
TOTAL,240.8,--,--,240.8,,61,"86,113",2021-11-03
TOTAL,240.8,--,--,240.8,,22,"33,566",2021-11-04
TOTAL,240.8,--,--,240.8,,29,"7,578",2021-11-05
TOTAL,240.8,--,--,240.8,,45,"24,994",2021-11-08
TOTAL,240.8,--,--,240.8,,50,"189,054",2021-11-09
TOTAL,240.8,--,--,240.8,,42,"82,580",2021-11-10
TOTAL,240.8,--,--,240.8,,20,"31,465",2021-11-11
TOTAL,240.8,--,--,240.8,,27,"45,763",2021-11-12
TOTAL,240.8,--,--,240.8,,23,"13,173",2021-11-15
TOTAL,240.8,216.80,216.80,216.80,-24,54,"520,238",2021-11-16
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-09-30
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-04
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-06
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-08
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-11
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-12
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-13
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-14
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-18
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-20
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-21
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-22
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-25
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-26
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-27
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-28
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-10-29
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-01
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-02
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-03
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-04
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-05
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-08
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-09
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-10
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-11
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-12
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-15
TOURIST [DIP],2.84,--,--,2.84,,0,--,2021-11-16
TRANSCOHOT [BLS],5.43,--,--,5.43,,3,400,2021-09-30
TRANSCOHOT [BLS],5.43,--,--,5.43,,5,"10,554",2021-10-04
TRANSCOHOT [BLS],5.43,--,--,5.43,,1,184,2021-10-06
TRANSCOHOT [BLS],5.43,--,--,5.43,,0,--,2021-10-08
TRANSCOHOT [BLS],5.43,--,--,5.43,,6,"35,021",2021-10-11
TRANSCOHOT [BLS],5.43,--,--,5.43,,5,"1,004",2021-10-12
TRANSCOHOT [BLS],5.43,5.97,5.97,5.97,0.54,20,"299,015",2021-10-13
TRANSCOHOT [BLS],5.97,--,--,5.97,,10,"23,216",2021-10-14
TRANSCOHOT [BLS],5.97,--,--,5.97,,3,"1,502",2021-10-18
